date,M032,M040,M142,M196,M419,M421,M422,M423,M428,M481,M666,M738,M420
01/06/2003,1.1817105,0.22350052,3.2864604,1.1460335,3.9544926,5.232576,1.1817105,3.6659405,0.99864763,0.42092454,3.9544926,0.96722746,15.213951
02/06/2003,3.7049136,1.3210672,13.542015,4.254433,1.3404874,4.6133776,3.7049136,2.900537,3.8817594,4.876711,1.3404874,3.9026659,1.8473084
03/06/2003,0.029681342,0.000735955,0.06388033,0.01416586,0.06252112,0.030530103,0.029681342,0.019081797,0.05920249,0.000903905,0.06252112,0.006194193,0.03380411
04/06/2003,0.07639406,9.585093,0.028323712,1.176572,0.035434656,0.058813207,0.07639406,0.0728665,1.5975261,3.4372394,0.035434656,1.4522789,0.20956197
05/06/2003,0.15391596,0.2713015,1.116062,0.45729333,0.21266901,0.68616277,0.15391596,0.3942648,0.27832547,0.27436098,0.21266901,0.67510366,0.6359659
06/06/2003,2.8287833,0.59779966,9.678907,2.6327837,3.9466324,4.227733,2.8287833,2.7109685,4.014898,1.0879893,3.9466324,1.9508653,3.0698824
07/06/2003,40.29101,1.3008456,14.780185,17.17274,72.3744,41.46058,40.29101,51.879032,19.557709,4.115264,72.3744,12.054301,62.202835
08/06/2003,0.050207235,0.014864293,0.017665785,0.021896552,0.002957626,0.016969776,0.050207235,0.023856001,0.002350701,0.002243442,0.002957626,0.0088436,0.020751568
09/06/2003,0.03288228,0.021942293,0.04333651,0.010809617,0.024657365,0.009721342,0.03288228,0.008206202,0.000435919,0.006732142,0.024657365,0.004057617,0.006145563
10/06/2003,0.026035206,0.002427763,0.014691516,0.013605183,0.033365317,0.012493935,0.026035206,0.023108901,0.016451713,0.006166746,0.033365317,0.003873648,0.056623627
11/06/2003,0.030527284,0.005165234,0.016365118,0.002481598,0.079170056,0.005426683,0.030527284,0.014834956,0.019592738,0.00892044,0.079170056,0.003333011,0.027433556
12/06/2003,0.066114716,0.00613005,0.50995153,0.063680485,0.13166986,0.15936184,0.066114716,0.06730632,0.09362948,0.07610345,0.13166986,0.058253136,0.100143895
13/06/2003,0.008307871,0.007523336,0.07118478,0.026403727,0.011211471,0.044923853,0.008307871,0.031248309,0.000578556,0.018808672,0.011211471,0.03171321,0.025046483
14/06/2003,0.04998907,0.05052324,0.61546075,0.10503805,0.06378591,0.24666737,0.04998907,0.11112234,0.06697835,0.06587532,0.06378591,0.13351867,0.104872495
15/06/2003,0.067702405,4.621785,0.049785823,0.42520404,0.1177312,0.14813197,0.067702405,0.08271534,0.4960539,0.79296416,0.1177312,0.52877027,0.22571366
16/06/2003,0.14878514,0.08022168,0.90522814,0.22194116,0.12292506,0.3401279,0.14878514,0.18845752,0.17973794,0.15008485,0.12292506,0.2884604,0.21960035
17/06/2003,0.3668335,0.16307549,0.4060334,0.33487892,0.5528995,2.097798,0.3668335,1.1727871,0.38908738,0.2557445,0.5528995,0.36502957,2.7590752
18/06/2003,0.009290363,0.002879109,0.010709357,0.006269172,0.000337247,0.00703946,0.009290363,0.007089059,0.000308471,0.030680787,0.000337247,0.004553115,0.006065111
19/06/2003,0.041480068,0.8073449,0.19418256,0.30538842,0.06681096,0.08601328,0.041480068,0.04444295,0.5202714,0.53283465,0.06681096,0.44642854,0.053881455
20/06/2003,0.3196973,3.1490607,0.89825606,1.148256,0.2389099,2.5209231,0.3196973,1.1658038,1.8342719,3.6983044,0.2389099,1.9402657,3.2266293
21/06/2003,3.7798636,2.2605853,16.796785,4.6679564,3.7688043,5.7167816,3.7798636,3.391634,6.579559,5.1335373,3.7688043,4.534931,2.5609257
22/06/2003,0.038967468,0.007462891,0.07519046,0.036418755,0.0923203,0.012019889,0.038967468,0.048398115,0.009854502,0.01885259,0.0923203,0.024125235,0.057043895
23/06/2003,0.05475589,0.005344359,0.37234282,0.06760959,0.11789619,0.18365425,0.05475589,0.1165606,0.03309641,0.052107077,0.11789619,0.06843944,0.21101691
24/06/2003,0.164382,0.02766541,1.2651563,0.22270477,0.32680365,0.72760713,0.164382,0.43854535,0.14350836,0.0821474,0.32680365,0.24096999,0.62147176
25/06/2003,0.23524384,0.009052244,2.535854,0.33158174,0.28937292,1.1201135,0.23524384,0.4904477,0.26789203,0.076359786,0.28937292,0.29589984,0.679446
26/06/2003,0.05868024,0.007945593,0.7976293,0.05544569,0.07540499,0.19563887,0.05868024,0.060173728,0.079817414,0.039357528,0.07540499,0.049648058,0.074596815
27/06/2003,0.026404304,0.002279341,0.34401107,0.03859853,0.039392345,0.10992029,0.026404304,0.04979409,0.031527057,0.027151138,0.039392345,0.050833587,0.062075026
28/06/2003,0.009676773,0.005273947,0.024329115,0.002698724,0.018725706,0.002818142,0.009676773,0.006622488,0.000876257,0.00849191,0.018725706,0.001673924,0.019283945
29/06/2003,0.28973722,0.01528769,0.30783147,0.16426218,1.5629737,0.39903837,0.28973722,0.40522727,0.7375927,0.027887251,1.5629737,0.07738358,0.9023545
30/06/2003,0.37647462,0.043527815,0.10140915,0.44568664,0.69245666,0.66266984,0.37647462,0.5373077,0.65966284,0.08835442,0.69245666,0.16643836,0.69831115
01/07/2003,0.14226444,1.2043934,0.08217867,0.14770564,0.16795535,0.16843185,0.14226444,0.15167819,0.14823218,2.2394195,0.16795535,0.6378214,0.19838686
02/07/2003,0.015068322,0.032690063,0.04244853,0.010287751,0.01334625,0.029069368,0.015068322,0.017999547,0.003761573,0.000221954,0.01334625,0.000779815,0.04050434
03/07/2003,0.019270204,0.002803385,0.008619379,0.012701657,0.027332377,0.004069015,0.019270204,0.01475268,0.014234954,0.012041691,0.027332377,0.016157761,0.045272972
04/07/2003,0.046853673,0.008221806,0.05534043,0.015003113,0.005607266,0.006008635,0.046853673,0.006461597,0.001157824,0.00385225,0.005607266,0.003776021,0.00765111
05/07/2003,0.03622098,6.5785236,0.003573346,0.9956245,0.000411502,0,0.03622098,0.00012067,1.1248314,2.6083739,0.000411502,2.0740275,0.00018835
06/07/2003,0.010958071,4.420966,0.045918643,0.38695946,0.004903156,0.036094036,0.010958071,0.018485688,0.05042992,0.8278007,0.004903156,0.78360784,0.011354365
07/07/2003,0.08924336,8.859077,0.22744235,0.9255368,0.03720132,0.12618104,0.08924336,0.07618619,0.1903964,1.8661149,0.03720132,1.8034742,0.08708386
08/07/2003,14.534946,2.1856549,45.124275,12.524724,22.803963,35.675705,14.534946,24.400581,14.15896,5.8960714,22.803963,9.1272545,45.01057
09/07/2003,0.005029835,0.013616999,0.023511095,0.020164186,0.006659676,0.02425328,0.005029835,0.013359006,0.007890783,0.0125651,0.006659676,0.029027727,0.013405693
10/07/2003,0.10351315,0.15365238,0.21439262,0.056385044,0.19548593,0.43993255,0.10351315,0.24466158,0.021010676,0.08689577,0.19548593,0.07011537,0.54445016
11/07/2003,0.10371243,0.9986166,0.40479043,0.2043684,1.5263895,4.1984286,0.10371243,2.486369,0.3203352,0.4852617,1.5263895,0.4650754,11.811661
12/07/2003,0.044266026,0.001500425,0.045290444,0.024825891,0.04215797,0.026845602,0.044266026,0.034911,0.031078089,1.36E-06,0.04215797,0.004252786,0.06593735
13/07/2003,0.001914424,0,0.012462569,0,0.006558423,0,0.001914424,0.000150744,1.63E-05,0,0.006558423,0,0.00018006
14/07/2003,9.81E-05,7.67E-05,3.38E-17,9.99E-06,0.000114696,3.72E-17,9.81E-05,2.28E-05,0.000262806,1.45E-06,0.000114696,2.77E-17,2.72E-05
15/07/2003,9.30E-18,1.17E-17,0.001989932,7.60E-18,1.21E-17,1.06E-17,9.30E-18,9.45E-18,9.57E-18,8.54E-18,1.21E-17,8.14E-18,1.17E-17
16/07/2003,0.023223054,0,0.014469306,0.018223695,0.004609539,0.011566737,0.023223054,0.001262432,0.004261599,0.007350555,0.004609539,0.017630804,0.004465973
17/07/2003,0.014779993,0,0.000314804,0.003811173,0.006405614,0.002094925,0.014779993,0.009205419,0.001196955,0.004056953,0.006405614,0,0.017945215
18/07/2003,0.002512598,0.011657827,0.009486951,0.000619998,0.01364291,0.00070247,0.002512598,0.006578955,0.000953407,0.017607644,0.01364291,0.000478486,0.011141678
19/07/2003,0.003751423,0.04165878,0.009108058,0.001651709,0.00473597,0.001046344,0.003751423,0.000909483,0.000263942,0.000598959,0.00473597,0,0.000964605
20/07/2003,0.011206002,0.001183663,0.124374814,0.008755383,0.018587518,0.034078047,0.011206002,0.013485489,0.009457109,0.006349275,0.018587518,0.010097075,0.02186416
21/07/2003,0.002425408,0.007802044,0.002789594,0.005497004,0.000299544,0.002907671,0.002425408,0.002431196,0.002257233,0.007799391,0.000299544,0.008410241,0.002217619
22/07/2003,0.010037977,0.000647893,0.016110606,0.007343693,0.005486827,0.015090774,0.010037977,0.007877452,0.00131146,0.001394832,0.005486827,0.006701283,0.00512901
23/07/2003,0.019844398,0.001151586,0.18302275,0.027126694,0.027034225,0.07882901,0.019844398,0.0432881,0.013472935,0.009769786,0.027034225,0.031478148,0.052840326
24/07/2003,0.015474428,0.002240187,0.11782875,0.011969654,0.015870728,0.03784096,0.015474428,0.017922979,0.00988229,0.011075307,0.015870728,0.011900269,0.028880173
25/07/2003,0.026491651,0.001537111,0.34701276,0.03374089,0.040859777,0.13672629,0.026491651,0.06969021,0.02083666,0.014727825,0.040859777,0.036631662,0.20554408
26/07/2003,0.011629757,0.00431014,0.12331655,0.012202874,0.017761722,0.0354245,0.011629757,0.02268155,0.009011483,0.015235351,0.017761722,0.01150951,0.027926428
27/07/2003,0.007327722,0.007850145,0.08513981,0.008605139,0.011510246,0.030217241,0.007327722,0.01357432,0.006358305,0.005040625,0.011510246,0.011633425,0.017532792
28/07/2003,0.047800988,0.02948045,0.57294476,0.041496165,0.063001625,0.16016375,0.047800988,0.059591502,0.04424945,0.029119158,0.063001625,0.049822718,0.08000555
29/07/2003,0.020348426,0.020555614,0.15465954,0.013318628,0.032540224,0.04374854,0.020348426,0.028479254,0.013418225,0.00747512,0.032540224,0.012030393,0.058358733
30/07/2003,0.028610697,0.004508282,0.3335874,0.03464334,0.040432133,0.09696261,0.028610697,0.042530123,0.032839738,0.039745,0.040432133,0.04215262,0.06483718
31/07/2003,4.18E-05,0,0,0,0.000152985,0,4.18E-05,2.19E-05,0.000174371,4.04E-07,0.000152985,0,3.42E-05
01/08/2003,0.016000412,0.028467378,0.005309413,0.002193618,0.033668157,0.002507483,0.016000412,0,0.000575727,0.010802526,0.033668157,0,0
02/08/2003,0.030409731,0.006806324,0.21148105,0.02822369,0.026859652,0.06686252,0.030409731,0.054490708,0.0140569,0.04923833,0.026859652,0.02654214,0.056227613
03/08/2003,0.003107881,0.013294428,0.006626973,0.002430085,0.005062807,0.004484808,0.003107881,0.006152219,0.003188841,0.009948346,0.005062807,0.00337919,0.023390807
04/08/2003,0.032084774,0.000343344,0.0128104,1.04E-18,0.010803357,0.019697003,0.032084774,0.053283434,0.000122396,4.41E-07,0.010803357,1.03E-18,0.13041261
05/08/2003,0.011512514,0.004108741,0.015864408,0.001579188,0.030472979,0.001620779,0.011512514,0.004276611,0.000576416,1.50E-05,0.030472979,0.00091467,0.005135103
06/08/2003,0.18839471,9.15E-07,0.025039637,0.09011319,0.86827374,0.19267984,0.18839471,0.2550867,0.16158023,0.027810153,0.86827374,0.03693176,0.4551673
07/08/2003,0.02569405,0.04395461,0.17807694,0.013863087,0.060477756,0.04269819,0.02569405,0.017730784,0.02414145,0.018858088,0.060477756,0.012085061,0.023767114
08/08/2003,0.19725645,0.39299145,13.852506,0.7600811,0.26408407,4.454687,0.19725645,1.6301042,0.2831898,0.46681133,0.26408407,1.5050975,0.46964675
09/08/2003,0.033995185,0.00058257,0.014865981,0.08250365,0.025836637,0.12652677,0.033995185,0.06851532,0.001499355,0.000549582,0.025836637,0.01880483,0.13131966
10/08/2003,0.23776466,0.008229788,1.6160774,0.19407213,0.4218259,1.2150744,0.23776466,0.83227193,0.12449656,0.08942947,0.4218259,0.19145158,3.9539583
11/08/2003,0.9792899,0.02278973,1.3746153,0.61297554,2.1933324,1.9573718,0.9792899,1.6828433,1.0293452,0.25653842,2.1933324,0.48516053,2.925235
12/08/2003,5.43E-06,0,0,0.000174942,1.04E-05,0,5.43E-06,0,0.000342669,0.00695522,1.04E-05,5.88E-05,8.91E-05
13/08/2003,0,0.000155502,0,0,0,0,0,0,3.10E-05,0,0,0,0
14/08/2003,0.003327499,0,0,0.000630028,0,0,0.003327499,0.001283459,0,0,0,0,0
15/08/2003,0.047214124,0.002011342,0.025985582,0.008930834,0.21483856,0.016144527,0.047214124,0.03411978,0.5826067,0.005520869,0.21483856,0.02566413,0.04205171
16/08/2003,0.46724996,1.3658863,0.33255816,0.5416599,0.6833368,0.4856554,0.46724996,0.42499545,0.8600604,3.2074194,0.6833368,1.2550185,0.43185908
17/08/2003,0.033427916,0.028689828,0.35945594,0.05238868,0.04860042,0.18071067,0.033427916,0.08407094,0.07584067,0.06042986,0.04860042,0.05831902,0.22388281
18/08/2003,0.035479773,0.003131837,0.30960956,0.040044807,0.044280674,0.10194901,0.035479773,0.04337225,0.04545907,0.03955398,0.044280674,0.0423996,0.06955395
19/08/2003,0.001889924,0.01181445,0.008209264,2.15E-16,0.003397905,0.00292719,0.001889924,0.017062776,2.87E-16,0.001595646,0.003397905,2.14E-16,0.019286705
20/08/2003,0.13574345,3.1755743,0.031119753,0.6276318,0.21938138,0.05340842,0.13574345,0.08384705,1.0388997,1.2599249,0.21938138,1.1238523,0.10402176
21/08/2003,0.16076466,4.260602,0.024189362,0.49244672,0.1856746,0.023112794,0.16076466,0.0556973,0.5407948,0.7910268,0.1856746,0.7321724,1.49E-16
22/08/2003,0.1988783,9.995747,0.042707846,1.2415365,0.4067384,0.06230308,0.1988783,0.049825337,1.6904064,2.88491,0.4067384,1.6778291,0.115497686
23/08/2003,0.031217506,0.006584395,0.098992996,0.007885725,0.067750834,0.05015877,0.031217506,0.030498475,0.10648874,0.006279177,0.067750834,0.007558862,0.079013206
24/08/2003,0.07020337,3.03E-16,1.2237337,0.0676704,0.2878551,2.8276134,0.07020337,1.097208,4.78E-16,0.07383525,0.2878551,0.12709689,3.5011744
25/08/2003,0.031714357,0.015382639,0.3898715,0.02985467,0.035599627,0.0983704,0.031714357,0.049620464,0.032918558,0.054666154,0.035599627,0.031326205,0.061775655
26/08/2003,0.067875974,0.020319404,1.2499498,0.12130438,0.10628768,0.49393815,0.067875974,0.18629107,0.06344012,0.040397372,0.10628768,0.14701097,0.17149131
27/08/2003,0.9870165,2.396863,17.399073,1.3786919,1.428005,5.067446,0.9870165,1.9196768,2.3962824,4.3836308,1.428005,2.519779,2.2362
28/08/2003,0.4917311,0.000944813,0.31099787,0.21368101,1.5299343,1.7628642,0.4917311,1.3910776,0.39027858,0.050712064,1.5299343,0.09976988,2.9095602
29/08/2003,4.64E-05,7.70E-18,0.022699453,0.001224339,3.27E-05,0.003125071,4.64E-05,0.001439316,0.017220791,0.025013702,3.27E-05,0.001674361,0.000845777
30/08/2003,0.003436008,7.41E-17,0.007606641,0.001020045,0.00055382,1.08E-16,0.003436008,1.03E-16,1.22E-16,7.33E-17,0.00055382,9.14E-17,1.22E-16
31/08/2003,0.004397759,0.007738841,0.002519201,0.008026194,0.001508647,0.002440322,0.004397759,0.004134914,0.002979137,0.004781259,0.001508647,0.011451755,0.004429053
01/09/2003,0.003293412,9.99E-05,0.003213486,0.000129318,0.052738708,0,0.003293412,0.014442205,0.000404898,0.0055816,0.052738708,0.000331382,0.012980296
02/09/2003,0.05124049,0.011355731,0.030067774,0.010652754,0.07370687,2.04E-16,0.05124049,0.02593529,0.026647463,0.000466945,0.07370687,1.24E-16,0.023316057
03/09/2003,0.00287779,0.0001592,0.00080678,0.000480045,0.011145093,0.002173326,0.00287779,0.004230318,0.00348314,0.002267003,0.011145093,0.002996358,0.009476231
04/09/2003,0.02309605,0.001441248,0.17503507,0.017682686,0.042086754,0.06643998,0.02309605,0.030801805,0.020238627,0.009850845,0.042086754,0.017487139,0.0388655
05/09/2003,0.009701847,0.00544551,0.016041327,0.002916798,0.01217896,0.003232184,0.009701847,0.013643835,0.002386108,0.01773565,0.01217896,0.000186873,0.015136947
06/09/2003,0.010870671,0.00391577,0.001884059,0.001182361,0.008178545,0.008737904,0.010870671,0.017941544,2.17E-06,5.07E-06,0.008178545,0,0.017167676
07/09/2003,0.19061826,0.005491875,0.002365402,0.090250164,0.5623942,0.1385194,0.19061826,0.17811407,0.10863926,0.00891933,0.5623942,0.016632602,0.35052478
08/09/2003,0.31298652,0.025709378,3.5065277,0.250187,0.2514506,1.0097264,0.31298652,0.32205692,0.24844627,0.09911156,0.2514506,0.17442803,0.30653128
09/09/2003,1.4695117,0.73328257,0.23082165,0.77625966,5.5118036,1.6035609,1.4695117,1.8011035,1.7726738,0.6549249,5.5118036,0.61680967,3.5686817
10/09/2003,0.3837185,0.019117223,6.0403953,0.27369675,0.45610818,2.0354207,0.3837185,0.87180567,0.16766395,0.08178925,0.45610818,0.18347825,0.9269688
11/09/2003,6.4462085,6.9039216,11.012584,4.446048,14.402248,17.70415,6.4462085,17.06009,5.134832,4.0317926,14.402248,5.0154777,22.972878
12/09/2003,0.001170111,0.007435868,0.000699794,7.82E-05,0.007491819,0.00275841,0.001170111,0.004153737,0.000933654,0,0.007491819,0,0.009740233
13/09/2003,0,7.05E-05,0.024233853,6.03E-05,0,0.004708713,0,2.00E-05,2.28E-05,0.000411467,0,0.000249597,0
14/09/2003,0.002612706,0.002571481,0.021255577,0.000820099,0.002212323,0.000317691,0.002612706,0.001374654,0,0.019147573,0.002212323,0.000610865,0.001235827
15/09/2003,6.14E-17,0.000691018,0.01749963,4.85E-17,7.18E-17,7.53E-17,6.14E-17,7.28E-17,5.51E-17,5.07E-06,7.18E-17,4.65E-17,6.86E-17
16/09/2003,0.01012538,0.000878442,0.030586142,0.004469372,0.006833594,0.007050297,0.01012538,0.01803321,0.000781373,0.033754226,0.006833594,0.002532938,0.019177882
17/09/2003,0.059292484,0.002417994,0.46696258,0.07521016,0.07922782,0.28621855,0.059292484,0.13880844,0.042009752,0.019376151,0.07922782,0.07523067,0.122847766
18/09/2003,0.11719528,0.004509793,1.2227103,0.082839705,0.13847844,0.42593342,0.11719528,0.14460915,0.082129054,0.06312956,0.13847844,0.08257691,0.16147484
19/09/2003,0.003050451,4.04E-05,0.000644734,3.09E-05,0.004207421,0.000824197,0.003050451,0.000257751,0.002436184,7.99E-05,0.004207421,5.80E-05,0.002585819
20/09/2003,0.02624591,0.018095953,0.048815247,0.020732086,0.005509036,0.03578478,0.02624591,0.03012544,0.001065027,0.001552929,0.005509036,0.019526575,0.016957363
21/09/2003,0.027995016,0.003090509,0.31551194,0.02961471,0.050850004,0.13173206,0.027995016,0.06423925,0.02195155,0.01136377,0.050850004,0.029833376,0.1036007
22/09/2003,0.12276894,0.005487651,0.12916434,0.051417295,0.4462108,0.91048187,0.12276894,0.6317226,0.03631747,0.005845515,0.4462108,0.008448528,2.805503
23/09/2003,0.017627234,0.00194187,0.032348245,0.012213458,0.008023608,0.008660669,0.017627234,0.000458218,0.011491591,0.01752824,0.008023608,0.005356365,0.000480029
24/09/2003,0.06780939,0.07135432,0.02494647,0.025210595,0.15667821,0.12372567,0.06780939,0.14268725,0.047443073,0.060087007,0.15667821,0.021134088,0.34586385
25/09/2003,0.014575457,0.011184159,0.14383267,0.048458353,0.010787438,0.101027235,0.014575457,0.048146892,0.01047743,0.015811427,0.010787438,0.06890293,0.03597361
26/09/2003,1.2589918,0.030803703,8.227255,1.5290698,1.281618,5.0759726,1.2589918,2.5914674,0.9623416,0.28282884,1.281618,0.99870574,2.8608263
27/09/2003,6.9186945,9.826941,11.249608,5.913632,13.226674,17.455772,6.9186945,14.949881,9.633559,5.4446836,13.226674,6.173685,22.182775
28/09/2003,0.012945418,0.006280402,0.004124641,0.014669171,0.023533955,0.019682169,0.012945418,0.03333694,0.018814493,0.03393079,0.023533955,0.014077913,0.043717105
29/09/2003,0.08187678,0.042952564,0.3349627,0.028520932,0.08865423,0.062358398,0.08187678,0.14249313,0.018610375,0.05213309,0.08865423,0.036762338,0.14298804
30/09/2003,0.049349204,0.06620632,0.2694193,0.022632834,0.1374177,0.16843098,0.049349204,0.105122454,0.025572587,0.013033138,0.1374177,0.05743215,0.46247324
01/10/2003,0.03426601,0.008663117,0.01627499,0.010006167,0.009988206,0.002287604,0.03426601,0.00313901,4.85E-16,0.057789728,0.009988206,0.001031856,0.002768352
02/10/2003,0.054411817,0.08534741,0.7588617,0.1859681,0.04962092,0.38329998,0.054411817,0.17502147,0.0312426,0.076960735,0.04962092,0.2759684,0.1604789
03/10/2003,0.012486084,0.003519219,0.014703025,0.005787341,0.000855012,0.006137689,0.012486084,0.002675621,1.02E-16,0.002527557,0.000855012,0.003049035,0.001368967
04/10/2003,0.03653795,0.049334098,0.18522397,0.011279929,0.015567751,0.108530015,0.03653795,0.13391349,0.012844223,0.008436576,0.015567751,0.013825745,0.111935206
05/10/2003,0.01902434,0.013339951,0.036417454,0.009108068,0.006493983,0.018855898,0.01902434,0.013411243,0.011460337,0.017531743,0.006493983,0.021755265,0.04227394
06/10/2003,0.1813952,0.05217979,0.97698194,0.28768957,0.12482625,0.39040726,0.1813952,0.20715801,0.26404056,0.14000526,0.12482625,0.29554605,0.20243157
07/10/2003,2.3223288,0.31088176,13.660441,3.5462646,1.2751079,5.148636,2.3223288,3.5401857,2.0892017,0.85274476,1.2751079,3.2732737,3.1604784
08/10/2003,6.1531496,0.26713446,7.2044,4.9418764,8.827513,8.784683,6.1531496,7.5573497,7.4415555,1.9843605,8.827513,3.3614204,8.627748
09/10/2003,0.067745395,0.015760127,0.85719794,0.05495864,0.10448348,0.30714086,0.067745395,0.14125162,0.05328708,0.04526542,0.10448348,0.06764938,0.20963089
10/10/2003,0.14961776,0.1474016,1.6642647,0.20763142,0.101904206,0.45924357,0.14961776,0.1805262,0.14953509,0.16143973,0.101904206,0.27698642,0.1734509
11/10/2003,1.4713389,0.1049015,4.387427,0.97402817,3.8255777,2.8734856,1.4713389,3.103519,2.06112,0.54069847,3.8255777,1.200448,5.169224
12/10/2003,0.36156383,1.2899164,6.771491,0.87106043,0.23370688,3.6992593,0.36156383,1.5940318,0.19439027,0.48026183,0.23370688,2.2968185,3.030438
13/10/2003,0.047032017,0.031194748,0.060283147,0.010916258,0.03545303,0.024420884,0.047032017,0.07361822,0.0036449,0.048200265,0.03545303,0.001406203,0.07630795
14/10/2003,0.03205135,0.01737578,0.22738965,0.042410266,0.046318445,0.10546342,0.03205135,0.049093053,0.015347551,0.042569663,0.046318445,0.022489494,0.04900908
15/10/2003,0.030341674,0.00057288,0.40226248,0.051198922,0.037448004,0.16017713,0.030341674,0.07140801,0.028773978,0.01451196,0.037448004,0.05647008,0.07303971
16/10/2003,0.0466616,0.000775775,0.019706404,0.032297533,0.065813445,0.15164922,0.0466616,0.107747324,0.025142767,0.005383008,0.065813445,0.006230088,0.27721286
17/10/2003,0.007730947,8.91E-05,0.00675709,0.002309233,0,3.69E-06,0.007730947,0,3.76E-05,0.011718674,0,0,0
18/10/2003,0.025592238,0.009130832,0.006460101,0.013696946,0.046946097,0.005893769,0.025592238,0.004153,0.003898995,0.009700711,0.046946097,0.017061165,0.003252141
19/10/2003,0.028537177,0.036432218,0.008457637,0.042587742,0.008238081,0.008018961,0.028537177,0.00729919,0.005190112,0.015170443,0.008238081,0.02993594,0.007586125
20/10/2003,0.012122819,0.005787458,0.0174593,0.020994047,0.034569092,0.020656148,0.012122819,0.014225606,0.008154757,0.04133791,0.034569092,0.05891796,0.036621116
21/10/2003,0.1286696,0.08904413,3.063208,0.19207992,0.111571535,0.7254366,0.1286696,0.33637568,0.09689432,0.109314725,0.111571535,0.21784537,0.2712963
22/10/2003,0.02024251,0.01954064,0.001765603,0.003932667,0.023546023,0.000959046,0.02024251,0.012862808,4.08E-17,0.027351486,0.023546023,0.000695746,0.01423663
23/10/2003,0.03614672,0.015140251,0.35243383,0.07750831,0.022391802,0.15821593,0.03614672,0.08542519,0.015272617,0.025839414,0.022391802,0.078002416,0.095960535
24/10/2003,2.9273798,0.08214027,3.7187655,1.1026899,5.4870887,3.9911585,2.9273798,3.2655616,2.1923623,0.32661745,5.4870887,0.64469177,4.874643
25/10/2003,1.5568486,0.30128363,0.36914688,0.7251879,3.892498,2.216858,1.5568486,3.3721566,1.5037282,0.4462731,3.892498,0.6512352,5.1701427
26/10/2003,1.6917887,3.365589,5.1703963,1.6442248,3.03196,2.4998138,1.6917887,1.6702806,2.321558,1.1263115,3.03196,2.004601,1.6442558
27/10/2003,3.391982,0.3223459,9.898903,3.2171748,4.48175,8.319259,3.391982,6.3262663,2.8116407,1.1546612,4.48175,3.9225318,9.990736
28/10/2003,8.044507,23.120287,12.372784,8.121094,11.761886,10.90108,8.044507,10.390603,9.281506,10.575522,11.761886,11.466052,13.945462
29/10/2003,9.587044,8.976905,5.4245563,9.862318,13.206697,10.992227,9.587044,11.073677,15.63028,15.342068,13.206697,12.079203,13.624355
30/10/2003,0.15586698,0.068843484,3.7103984,0.6246305,0.14198321,1.9530196,0.15586698,0.7716361,0.084769264,0.10069608,0.14198321,1.1700617,0.532393
31/10/2003,0.023988381,0.006032948,0.005729678,0.012258008,0.000475007,0.007179937,0.023988381,6.68E-05,0.003240137,0.016141899,0.000475007,0,7.40E-05
01/11/2003,0,0,0.002620616,0,0.002012121,0.005242407,0,0.003963396,0,0,0.002012121,0,0.036122505
02/11/2003,0.5819627,0.034567546,0.33031535,0.3900333,2.3323045,2.642507,0.5819627,2.87748,0.7044383,0.10748155,2.3323045,0.31487492,4.5778384
03/11/2003,7.1578183,0.038223613,0.48211712,1.7398591,15.905295,5.2117963,7.1578183,8.603896,5.245543,0.253712,15.905295,0.53295743,12.195173
04/11/2003,0.006368543,0.006804977,0.07426241,0.006703513,0.010672326,0.013982012,0.006368543,0.04905584,0.012697264,0.02335391,0.010672326,0.2453966,0.056763332
05/11/2003,0.004740626,0.006482683,0.013166451,0.005969472,0.005966783,0.004096048,0.004740626,0.005948777,0.005591995,0.005453712,0.005966783,0.007466291,0.005369607
06/11/2003,0.013932301,0.007891689,0.018658347,0.013916019,0.022313138,0.03285195,0.013932301,0.025473738,0.01067369,0.011218113,0.022313138,0.019572293,0.04017983
07/11/2003,5.394841,0.20349175,3.2836075,3.3618839,11.082521,6.3430834,5.394841,6.5300026,4.125906,1.2986866,11.082521,3.0900276,9.651972
08/11/2003,0.003445006,0.013777488,0.000425962,0.00766327,0.008053286,0.002949808,0.003445006,0.003766081,0.003099197,0.015566423,0.008053286,0.009194461,0.007050328
09/11/2003,0.002034055,0.002382395,0.008948311,0.000587808,0.001815658,0.007214797,0.002034055,0.010102826,0.001811118,0.002879225,0.001815658,6.20E-06,0.009951784
10/11/2003,0.32049084,2.5003362,0.1358251,0.3937502,0.35447213,0.4262708,0.32049084,0.37730777,0.35404393,6.000003,0.35447213,1.7095922,0.48047528
11/11/2003,1.2242883,0.005597964,0.21645425,0.6953321,1.1563745,1.2550725,1.2242883,3.016088,0.55562466,0.16173859,1.1563745,0.47608045,3.108211
12/11/2003,0.03703412,0.012143104,0.04220156,0.014325367,0.007549622,0.003674571,0.03703412,0.002278245,0.001361548,0.003852478,0.007549622,0.0001997,0.001348852
13/11/2003,0.007930554,1.44E-17,1.94E-17,0.002709202,0.001608406,2.18E-17,0.007930554,0.001271564,0.000835554,0.003218805,0.001608406,2.09E-17,0.001244577
14/11/2003,0.21191412,0.12902011,1.4953282,0.28252563,0.18951914,0.757717,0.21191412,0.3617984,0.171354,0.10244448,0.18951914,0.24458145,0.5298257
15/11/2003,0.048759986,1.6308855,0.012050104,0.43392015,0.05079063,0.02521323,0.048759986,0.029796513,0.51810914,0.93993944,0.05079063,0.78651667,0.10542045
