date,M421,M422,M142,M420,M428,M419,M040
19/10/2001,24.54188,24.87115,20.74167,23.97587,21.38864,23.59223,29.24353
20/10/2001,22.08749,22.69822,22.88306,21.99457,19.29356,21.28864,27.76825
21/10/2001,23.22194,23.48412,23.87947,22.83618,19.77326,21.65499,27.90627
22/10/2001,20.93614,21.20791,26.00564,20.05524,17.81295,19.47814,27.08493
23/10/2001,21.57684,21.96095,24.1105,20.79935,19.09123,20.14923,28.32302
24/10/2001,23.52529,24.66647,23.60588,21.86565,21.07592,22.41194,28.33474
25/10/2001,21.29715,22.88907,26.70042,20.06194,19.67957,20.65202,28.18524
26/10/2001,22.37874,23.30108,25.13959,21.09432,19.91674,21.04453,28.44411
27/10/2001,22.94322,23.50827,22.05874,22.14158,19.81785,21.39055,28.40418
28/10/2001,20.37206,20.83234,20.65289,19.99645,17.63135,19.35832,27.44797
29/10/2001,19.37571,19.44021,23.24122,19.27208,16.89216,18.16296,27.52629
30/10/2001,20.37666,20.65575,21.77037,20.42679,17.82949,19.92832,27.83088
31/10/2001,22.24807,22.59259,19.70995,21.62644,19.41828,21.2085,29.48651
01/11/2001,22.67512,23.23741,23.48739,22.09742,19.74836,21.4239,29.39736
02/11/2001,23.7981,24.28626,26.0032,23.38135,20.29166,22.59264,29.30882
03/11/2001,25.05508,25.07676,26.87699,24.45278,20.58021,23.25216,29.70545
04/11/2001,24.50979,25.14003,19.23387,23.2596,20.97609,22.948,29.38176
05/11/2001,24.63261,26.03232,21.15958,23.30314,22.09947,23.82103,28.7521
06/11/2001,22.52725,23.9114,26.28313,20.76473,20.18691,21.39407,28.90899
07/11/2001,23.20802,25.14904,23.89148,21.62629,21.68568,22.56472,29.41053
08/11/2001,24.33238,26.12914,20.59074,22.16336,22.23822,23.0568,29.14854
09/11/2001,24.90616,26.33422,21.63532,22.70445,22.31811,23.3945,30.04037
10/11/2001,23.738,24.73351,18.3905,22.16666,20.47463,22.10711,28.0585
11/11/2001,24.75663,25.2642,16.48377,22.98487,20.98118,22.47492,28.9897
12/11/2001,22.45278,23.82189,20.46672,21.03317,20.30477,21.64541,28.84967
13/11/2001,22.94002,23.55563,22.45249,21.78845,19.74084,20.75694,29.1015
14/11/2001,22.71571,23.87511,23.168,21.55828,21.27756,22.25269,29.97955
15/11/2001,21.11012,21.67809,24.15737,21.31427,18.61967,20.91519,29.78525
16/11/2001,23.62141,24.16551,22.38717,22.83666,20.61457,22.20728,30.00637
17/11/2001,24.44811,25.33529,22.87847,23.15877,21.76591,22.96392,30.43377
18/11/2001,24.10927,24.83022,21.39302,23.00209,20.89497,22.46355,29.39672
19/11/2001,21.74628,22.31961,22.74596,20.76911,19.60952,20.72756,29.80763
20/11/2001,22.06787,22.79456,23.26999,21.14476,19.58186,21.23691,29.6976
21/11/2001,22.33786,22.82517,23.94445,21.03514,19.43482,20.46846,29.2413
22/11/2001,22.59542,23.70221,25.87485,21.18556,20.35659,21.07133,29.8457
23/11/2001,22.43509,22.82094,22.25262,21.47478,19.042,20.78511,28.58667
24/11/2001,23.87281,24.54926,22.49801,22.95949,20.61142,22.41835,28.7584
25/11/2001,22.4076,23.02076,17.7703,21.72475,20.14003,21.93281,30.22584
26/11/2001,21.17624,21.76292,24.20621,20.64668,18.59579,19.746,29.82523
27/11/2001,22.87975,23.30168,25.55644,21.97894,19.42895,21.14752,29.26146
28/11/2001,21.72242,22.5424,24.79456,20.42862,19.1432,20.26554,29.84979
29/11/2001,22.37294,22.52637,24.40849,21.67948,18.69272,20.58286,28.85152
30/11/2001,22.98678,22.85386,23.74677,22.55442,18.99951,21.04249,29.52139
01/12/2001,23.12734,23.58897,24.81809,22.51625,19.04095,21.57679,30.83109
02/12/2001,23.65506,24.20783,23.21588,22.81791,19.17215,21.9587,30.83306
03/12/2001,21.88291,23.44864,22.82872,20.56923,19.09626,21.05334,29.77255
04/12/2001,21.1774,22.23608,18.25927,20.72253,18.37384,20.77454,30.3037
05/12/2001,24.47351,25.31511,21.79971,23.18781,20.22802,22.64156,29.65185
06/12/2001,22.93224,23.73059,26.25006,21.67142,18.82489,20.66213,30.59736
07/12/2001,22.77136,24.95313,24.16116,21.07272,21.16417,22.7617,31.71293
08/12/2001,23.51982,24.4785,22.44642,22.03042,20.17123,21.6685,31.78408
09/12/2001,22.80234,23.82035,25.51406,21.17617,19.42721,21.16735,31.30262
10/12/2001,22.82485,24.46281,22.16644,20.83295,19.98644,21.37083,30.59698
11/12/2001,24.38448,26.03732,22.40228,22.48785,21.71717,23.13312,31.48395
12/12/2001,23.9789,25.16698,24.23696,22.14551,20.23392,22.13498,30.20711
13/12/2001,22.08822,22.79402,23.72803,20.5896,18.46088,20.72458,30.41963
14/12/2001,23.81211,24.81632,24.11386,22.61705,20.95042,22.64303,31.99773
15/12/2001,21.8547,22.6582,23.40771,20.67613,18.34624,19.87036,30.04839
16/12/2001,23.34447,25.08497,24.40236,21.9047,20.56906,22.49871,29.44774
17/12/2001,23.90473,25.2495,23.04951,22.10531,20.39479,22.20433,30.62335
18/12/2001,23.58071,24.09585,21.11548,21.64788,19.4526,21.1627,30.82308
19/12/2001,22.71751,23.83287,16.1495,21.44541,19.49332,21.34739,31.45336
20/12/2001,23.82297,24.99389,23.72861,21.9889,20.33935,22.10797,30.74008
21/12/2001,23.90034,24.96973,24.97058,22.92457,20.26594,22.28629,31.48148
22/12/2001,22.39461,23.55274,23.31478,22.52822,19.87224,21.97751,32.40855
23/12/2001,22.1093,22.98565,24.6469,21.44612,18.60494,20.91533,30.21356
24/12/2001,21.14894,22.14727,22.83131,19.65684,18.11461,19.80399,30.13485
25/12/2001,20.40704,21.99394,23.00247,19.01593,18.58174,19.32045,31.11123
26/12/2001,24.2998,25.38109,21.80968,22.79932,20.78357,22.26807,31.46499
27/12/2001,23.9488,25.35423,21.28718,22.49277,20.93984,23.10149,31.04907
28/12/2001,24.06374,24.92925,19.05964,22.95271,20.3311,22.3528,29.90485
29/12/2001,23.93815,25.37124,23.70563,22.47243,20.62337,22.77725,31.32199
30/12/2001,23.43054,24.5664,23.08664,22.21338,20.52681,21.96023,30.73839
31/12/2001,23.35048,23.87466,23.25288,23.26034,19.72055,22.19472,31.25337
01/01/2002,20.97458,22.3887,24.47069,20.22372,18.48275,20.61323,31.62234
02/01/2002,23.08211,23.89804,24.86138,22.05071,19.19039,21.36181,32.16606
03/01/2002,23.96968,24.76476,22.97706,22.55861,19.87399,21.81582,31.95463
04/01/2002,22.9591,23.98434,25.47859,22.27568,19.41268,21.97057,30.59267
05/01/2002,22.96733,23.95804,23.11651,22.25926,19.16287,21.63429,30.43899
06/01/2002,22.95637,23.99281,21.96508,22.25165,19.34797,22.17995,31.66092
07/01/2002,21.9409,23.24926,23.22084,21.57479,18.87597,21.62584,31.1013
08/01/2002,21.78986,22.78537,21.73951,21.02413,18.4952,20.78369,31.34206
09/01/2002,22.07544,23.29443,22.29907,21.24859,19.06261,21.3943,31.41421
10/01/2002,22.14646,22.89687,20.39104,21.23605,18.13543,20.34122,31.42086
11/01/2002,21.86082,23.33213,21.63588,20.9415,18.74636,21.28835,30.59612
12/01/2002,21.55666,23.40981,18.16678,20.39002,19.21523,21.08581,31.77928
13/01/2002,21.96121,23.42269,18.02693,20.58375,19.13719,21.0043,31.73528
14/01/2002,23.41301,24.53478,19.39751,21.84592,20.46001,21.84801,32.9687
15/01/2002,24.87958,25.84421,19.60643,23.61189,20.36122,22.96712,31.6063
16/01/2002,24.35864,25.16151,20.18192,23.12037,19.88875,22.37465,31.60738
17/01/2002,23.69198,24.7361,21.03009,22.27024,19.10177,21.35005,32.39397
18/01/2002,23.11883,24.49744,22.03951,22.23891,19.6807,22.19936,31.08389
19/01/2002,22.52236,23.91646,19.97989,20.76193,19.18926,20.94065,31.10501
20/01/2002,23.64703,25.34264,20.23702,22.1205,20.35925,22.46387,32.26512
21/01/2002,23.16033,24.6508,20.40435,21.61003,20.32957,21.98354,31.77635
22/01/2002,23.4107,25.0277,19.03082,21.59687,20.52345,22.0627,32.3173
23/01/2002,22.76882,24.61403,21.01687,21.06467,19.64921,21.31418,31.18998
24/01/2002,22.75827,24.49847,18.04026,21.03936,19.74466,21.67497,30.86511
25/01/2002,23.5772,25.64727,22.12115,21.71813,20.77844,22.4739,31.4338
26/01/2002,22.8552,24.80806,23.93301,20.94014,20.068,21.9257,31.40917
27/01/2002,23.1516,25.14038,19.73395,21.36992,20.39563,21.85704,31.23393
28/01/2002,23.6406,25.8618,17.94474,21.72267,21.35809,22.45612,32.31186
29/01/2002,23.84043,25.64671,18.75961,22.27884,20.90305,22.67167,31.74122
30/01/2002,22.94911,24.45286,21.67147,21.12612,19.35861,21.26531,31.33787
31/01/2002,24.28484,25.12463,22.4978,22.61464,19.5516,21.9096,30.70462
01/02/2002,22.70346,24.33171,23.11869,20.8471,19.53568,21.1958,30.54913
02/02/2002,23.41732,25.58146,18.08203,20.90697,20.39693,22.08402,30.73837
03/02/2002,22.72801,24.38,18.55149,20.65458,19.58061,21.21991,30.85284
04/02/2002,21.61821,21.79839,19.30451,21.1645,16.94081,19.50805,30.30924
05/02/2002,16.76,18.11336,21.04067,15.86461,14.05884,16.13952,28.99908
06/02/2002,18.54215,20.27887,24.26944,18.22502,16.44161,18.58462,30.4244
07/02/2002,21.16863,22.69643,25.32359,20.46878,18.41088,20.3671,31.91633
08/02/2002,22.04931,23.17761,24.48844,20.34009,18.8555,20.53586,32.10553
09/02/2002,22.22881,23.27014,26.72127,20.59671,18.83037,20.51537,32.4467
10/02/2002,21.76425,22.65294,23.37341,20.8281,17.87662,20.64554,31.18538
11/02/2002,23.2774,24.44724,20.86196,21.92239,18.99121,21.68419,30.85365
12/02/2002,22.80776,23.8869,21.5522,21.61888,18.53725,21.02716,30.72366
13/02/2002,23.2763,24.69116,24.49098,21.65984,19.46533,21.73933,32.01528
14/02/2002,21.41584,22.83213,20.32716,20.2289,18.13207,20.30454,30.99567
15/02/2002,23.04758,24.05667,26.88488,21.7842,18.84472,21.29363,31.66377
16/02/2002,22.5992,24.01326,23.99847,21.08636,18.68952,21.02187,30.32092
17/02/2002,21.80434,22.637,20.50375,19.9221,17.74157,19.90874,29.88213
18/02/2002,22.91937,24.59798,20.55273,21.01601,19.84849,21.55831,30.8614
19/02/2002,21.7477,23.28667,22.96792,20.06271,18.35389,20.52012,29.72682
20/02/2002,23.01499,23.98431,23.30396,21.62583,18.69307,20.78567,31.59037
21/02/2002,22.92308,24.18094,23.92459,21.57214,19.27671,20.91645,31.54533
22/02/2002,22.64022,23.77846,25.7681,21.27364,18.64606,20.90526,31.36841
23/02/2002,22.6851,23.99773,23.07867,21.25939,18.80451,21.20261,30.81268
24/02/2002,23.05203,24.30232,23.7985,21.6506,19.08579,21.42724,31.26764
25/02/2002,22.50304,24.02008,22.09493,21.04953,19.06683,21.26081,31.70501
26/02/2002,25.03138,25.81245,22.53277,23.35249,19.68527,22.51388,31.69249
27/02/2002,22.39786,23.15793,19.11917,21.61671,18.27457,20.90733,31.91102
28/02/2002,22.30065,23.56914,19.80033,21.36695,18.90549,20.89886,32.24679
01/03/2002,23.92427,25.89752,22.56057,21.56865,20.59016,22.10876,31.57564
02/03/2002,22.69807,24.84877,20.8361,20.82854,19.33635,21.35236,31.65209
03/03/2002,22.39725,23.80273,22.69368,20.58596,18.35157,20.72874,30.29271
04/03/2002,21.3507,23.16149,22.39496,19.77476,18.23372,20.05922,30.24911
05/03/2002,21.0517,21.76905,19.41038,20.0494,17.44623,19.50699,30.17166
06/03/2002,21.75528,23.3877,19.8845,20.18201,18.63386,20.04327,31.64189
07/03/2002,21.56868,22.93536,21.73802,20.69865,18.0778,20.03073,30.84087
08/03/2002,21.62827,23.43279,22.6349,19.92867,18.55515,20.20639,31.32837
09/03/2002,22.10647,23.86371,24.46166,20.22775,19.22083,20.40463,32.39461
10/03/2002,21.90543,23.20338,25.09295,20.39219,17.76586,20.07484,30.13291
11/03/2002,21.8052,23.10015,22.8199,20.23128,17.474,19.96421,29.91734
12/03/2002,21.2923,22.36286,23.53047,20.03085,16.84671,19.57348,30.03394
13/03/2002,19.18632,21.19372,25.78402,17.89442,16.99268,18.53618,30.66986
14/03/2002,23.49483,25.11642,23.68372,21.80388,20.23163,21.75143,32.12721
15/03/2002,23.74657,25.49873,22.97635,21.89023,20.38059,22.32148,31.91556
16/03/2002,22.37778,23.66452,25.60248,20.96387,18.72822,20.69718,31.19356
17/03/2002,23.01586,23.8814,23.68416,21.69951,18.66365,20.98519,31.64071
18/03/2002,22.13621,23.80724,21.0183,20.7254,18.65276,20.7402,31.87691
19/03/2002,21.27678,22.70256,23.41791,19.64126,17.3131,19.54792,30.50199
20/03/2002,20.95623,22.23969,25.19251,20.635,17.76802,20.65671,31.6161
21/03/2002,21.81753,23.29999,22.53369,20.33018,18.44849,20.39609,31.41021
22/03/2002,22.14626,23.72534,23.82317,20.38392,18.70939,20.86806,31.89722
23/03/2002,21.23683,22.56913,22.27493,20.23067,17.88576,19.79959,31.64084
24/03/2002,22.94368,24.82639,25.5638,21.25755,19.6014,21.53357,31.87549
25/03/2002,23.7566,25.98961,21.3129,21.82099,20.97254,22.50056,32.57703
26/03/2002,23.8745,25.97837,20.62833,21.66423,21.07514,22.64588,31.70712
27/03/2002,23.03589,24.31906,22.03993,21.23763,19.0842,21.18486,31.6283
28/03/2002,22.93916,24.17856,20.74173,21.63794,19.34242,21.27215,31.40884
29/03/2002,22.14102,23.68424,21.58915,21.02277,18.96402,20.86914,32.02483
30/03/2002,24.13693,25.94869,18.62568,22.41993,20.82298,22.72899,33.24122
31/03/2002,22.49564,25.4461,20.45773,20.77778,20.54865,22.08902,32.23582
01/04/2002,22.02936,24.28221,20.68161,20.28622,19.03982,21.19526,31.59956
02/04/2002,19.96778,21.89382,21.84312,18.73585,17.53258,19.57098,29.79309
03/04/2002,23.01134,24.95578,23.25556,20.85166,19.63569,21.45354,32.01286
04/04/2002,21.94407,24.27242,23.20411,19.94455,19.25363,21.48262,30.59528
05/04/2002,24.18649,25.93778,21.30912,21.98745,20.44234,22.53899,31.80459
06/04/2002,21.86553,23.32603,19.92323,19.898,17.96524,20.14355,30.8457
07/04/2002,22.02781,22.9861,19.28677,20.81154,17.62477,19.98935,30.96441
08/04/2002,20.45904,21.99895,21.29046,18.67359,17.64683,19.33463,30.96051
09/04/2002,18.45417,19.68669,18.75607,17.90386,15.61699,17.58986,30.14742
10/04/2002,23.19782,24.17862,19.55079,22.46532,19.26996,22.07295,32.33073
11/04/2002,23.02545,24.43747,20.19473,22.35396,19.55624,22.38864,32.26957
12/04/2002,23.08666,23.82553,18.35295,22.25073,18.62667,21.25441,31.71939
13/04/2002,23.14958,23.86162,20.72742,22.42827,18.5214,21.43231,32.28942
14/04/2002,22.37268,23.28492,21.19458,21.17739,17.98288,20.6437,30.79695
15/04/2002,22.521,23.88173,22.15542,20.88435,18.48559,20.88998,31.37817
16/04/2002,23.09809,24.7223,20.84362,21.09256,19.36696,21.26504,31.43948
17/04/2002,23.10061,24.59406,22.13149,21.55367,19.32264,21.45072,30.9099
18/04/2002,23.53057,24.58131,20.83238,22.08403,18.84366,21.45206,31.65488
19/04/2002,22.83583,23.8261,20.36362,20.94341,18.30401,20.51595,31.2033
20/04/2002,21.76915,23.14856,18.71177,20.04116,18.07779,20.28499,30.99369
21/04/2002,23.30168,24.85846,20.91145,21.25931,19.06531,21.58619,31.57048
22/04/2002,20.92,23.12881,23.03981,18.73663,18.29892,19.82957,30.8398
23/04/2002,22.78645,24.48359,25.66378,20.65182,19.0702,20.7948,31.42556
24/04/2002,20.61311,21.6816,21.84532,19.71758,16.67117,19.29905,30.21601
25/04/2002,21.83707,23.2125,23.38581,20.62149,18.65568,20.68265,31.40394
26/04/2002,22.77384,23.90695,21.36839,22.38656,19.5095,21.69241,32.50334
27/04/2002,20.92442,22.32668,25.23869,19.69801,17.38924,19.48593,30.61304
28/04/2002,22.40577,24.06455,21.27972,21.6072,19.53586,21.86301,31.4322
29/04/2002,22.99066,24.40162,23.20013,21.88532,19.78877,21.80075,31.86016
30/04/2002,23.31716,24.72901,23.35752,21.75247,19.6583,21.80084,30.96449
01/05/2002,22.58336,24.16512,22.62504,20.72938,19.42292,21.05889,31.42233
02/05/2002,22.21238,23.94197,23.82729,20.44374,19.50304,21.19203,31.75138
03/05/2002,24.94675,26.32931,19.79527,22.70487,21.03696,23.00281,32.36753
04/05/2002,23.18349,24.493,21.94855,21.06618,19.6832,21.37203,32.07087
05/05/2002,23.94838,25.58716,21.73257,22.11699,20.90758,22.47051,32.29665
06/05/2002,22.80861,24.79707,20.97422,21.00987,19.9586,21.58982,31.57869
07/05/2002,22.31469,24.23376,21.29669,20.67634,19.82772,20.87023,31.81537
08/05/2002,22.99416,25.15623,21.52554,21.31598,20.65273,22.32788,32.07033
09/05/2002,22.98953,25.08169,23.64152,21.25344,20.32332,21.79152,32.25929
10/05/2002,20.91377,23.13717,24.10225,19.37949,19.39824,20.54097,31.61918
11/05/2002,21.67357,23.84832,24.60789,20.29936,19.79734,20.89841,31.93771
12/05/2002,22.96539,24.69314,17.48893,21.5431,19.95784,21.54887,32.10255
13/05/2002,24.59539,26.58862,15.95,22.69949,21.79178,23.49579,32.53384
14/05/2002,24.51749,26.47793,21.18171,22.66045,21.9422,23.28857,32.42592
15/05/2002,24.38811,25.96276,25.36727,22.375,20.87658,22.77391,31.23918
16/05/2002,25.03038,26.0965,23.01343,23.35372,21.07811,23.15665,31.66923
17/05/2002,25.08236,25.61367,21.18283,23.64434,20.28228,22.58989,31.26239
18/05/2002,25.68678,26.55963,21.55077,24.18721,21.20706,23.88992,32.16719
19/05/2002,23.35998,24.26845,23.03332,22.15404,19.68023,21.93761,31.66495
20/05/2002,23.15144,23.60959,22.53969,21.98909,18.75372,21.15698,31.36242
21/05/2002,22.84794,23.7572,20.11668,21.54239,19.43866,21.53334,30.98613
22/05/2002,23.1839,23.84482,19.55307,22.13942,18.68781,20.92361,30.08601
23/05/2002,23.77876,24.02858,24.75372,22.72863,19.22005,21.41085,32.06349
24/05/2002,23.8658,25.1063,19.96367,22.21068,20.26604,22.24284,31.91349
25/05/2002,21.83858,22.36943,21.45626,20.45607,18.10385,19.88072,32.41551
26/05/2002,23.74357,24.5093,20.78371,22.1627,19.57401,21.56874,31.48588
27/05/2002,22.03683,22.33596,21.93229,21.35919,17.95033,20.3472,31.59159
28/05/2002,21.7119,21.60408,22.65065,20.5646,16.7785,19.03373,30.20935
29/05/2002,23.38548,24.43939,21.77976,22.40392,19.72253,21.99303,32.46544
30/05/2002,23.54653,24.59169,20.63462,22.1308,19.76264,21.95705,31.91784
31/05/2002,21.60363,22.98171,21.64718,20.34419,18.64394,20.41132,31.48337
01/06/2002,23.09384,23.62147,21.51808,22.1884,19.50867,20.88925,31.4562
02/06/2002,25.7467,26.33523,22.49411,24.68034,21.95783,23.71147,31.62567
03/06/2002,24.28495,24.72234,22.5334,23.28841,20.42699,22.39199,30.56391
04/06/2002,24.76559,25.07731,23.18612,23.7987,20.87086,22.54302,30.68016
05/06/2002,25.13776,25.42581,21.47705,24.1304,21.00415,23.05266,31.64615
06/06/2002,24.116,23.88071,18.77235,23.14495,19.38388,21.70379,29.69942
07/06/2002,24.97638,25.17122,19.91033,23.80498,20.20123,22.66742,30.83649
08/06/2002,25.09738,25.49518,22.81052,23.82555,20.76755,22.9966,30.33657
09/06/2002,23.00722,23.68994,22.56443,21.88813,19.46318,21.15835,29.91719
10/06/2002,22.67112,23.89629,22.03694,21.52149,20.09615,21.25955,31.1508
11/06/2002,22.117,23.03087,22.90947,21.10858,19.14044,20.50369,29.03254
12/06/2002,24.17191,25.21384,20.55907,22.69646,21.20202,22.48588,30.78626
13/06/2002,23.36074,23.95801,20.14539,22.14241,19.72577,21.51709,29.80084
14/06/2002,23.6774,24.3993,19.83453,22.3876,19.98839,21.62208,30.21802
15/06/2002,21.1788,22.94802,21.37794,20.2312,19.548,20.55782,30.58858
16/06/2002,20.68729,22.17695,20.2699,19.55156,19.04244,19.89348,29.86742
17/06/2002,21.37903,23.10471,20.02442,19.74617,19.30085,20.24869,30.31231
18/06/2002,22.89405,24.86985,21.32346,21.74591,20.98791,22.41225,30.76043
19/06/2002,20.49277,22.36703,22.51437,19.13727,18.9602,19.76018,29.51139
20/06/2002,20.28783,21.82119,26.00658,19.38435,18.54087,19.9612,29.17616
21/06/2002,20.65249,23.05895,23.63952,18.80958,20.27786,20.39869,31.30562
22/06/2002,19.5032,21.41365,22.10438,18.17806,18.31274,18.59841,29.97225
23/06/2002,18.84767,20.7588,19.3495,17.43376,17.7738,18.06094,30.29766
24/06/2002,20.16284,22.24297,19.65381,18.49118,18.75153,19.37678,29.81292
25/06/2002,20.30316,22.74832,19.93864,18.85348,19.56377,20.44359,30.30459
26/06/2002,20.94795,23.35124,21.37714,19.15181,19.97596,20.82002,30.75474
27/06/2002,22.26429,24.397,20.62675,20.74806,20.51487,21.79928,30.40822
28/06/2002,24.16771,26.15894,20.80448,22.58688,22.06606,23.47107,30.73973
29/06/2002,24.00314,25.86764,18.39957,22.35131,21.685,22.95695,30.91869
30/06/2002,21.47836,23.75366,18.06647,20.02038,20.01076,21.14619,29.83602
01/07/2002,19.30767,20.86432,16.604,18.00788,17.50204,18.58759,28.60741
02/07/2002,21.84924,23.57473,17.44915,20.60681,19.81496,21.20239,29.52914
03/07/2002,22.02145,23.38889,18.6495,20.74592,19.63755,21.12085,29.95797
04/07/2002,22.92977,23.49082,19.54957,21.72709,18.85085,20.95094,28.83434
05/07/2002,23.79483,24.27198,17.87572,22.70733,19.92689,21.97579,29.39593
06/07/2002,22.81715,22.86653,18.78845,22.07045,18.35919,20.68204,28.26243
07/07/2002,22.92929,23.84424,19.166,22.06974,19.72957,21.3395,29.37972
08/07/2002,21.98383,23.67469,19.73378,20.44707,19.53538,21.08649,28.89603
09/07/2002,21.31925,22.91282,18.60488,19.48413,18.98701,20.34877,28.40312
10/07/2002,22.35163,23.77226,17.01365,21.00274,19.84163,21.38883,28.90806
11/07/2002,22.33283,23.82525,16.19889,20.99504,20.11585,21.70596,29.82364
12/07/2002,20.86695,22.59221,16.28384,19.35633,19.07236,20.52005,29.20077
13/07/2002,20.70354,22.33958,19.05597,19.38854,18.69889,19.86685,29.4201
14/07/2002,21.16168,22.49294,14.88965,20.05648,18.49675,20.10409,28.91092
15/07/2002,21.70708,22.89904,19.27589,20.52994,19.05956,20.72492,29.26537
16/07/2002,22.57864,23.98237,16.71264,21.27407,20.1711,21.6865,29.91837
17/07/2002,22.02295,23.08968,18.21156,20.9586,19.35019,20.84602,29.34051
18/07/2002,21.95362,22.98617,16.81475,20.08828,19.10342,20.26278,29.90744
19/07/2002,22.43836,23.21742,17.02731,21.27609,18.99488,20.86539,29.31531
20/07/2002,22.42389,23.35537,16.16639,21.57402,19.37186,21.27844,29.42244
21/07/2002,24.46553,24.16061,17.92562,23.63488,19.34594,21.94847,29.12965
22/07/2002,23.36095,23.68527,18.87223,22.13138,19.1379,21.45083,28.99745
23/07/2002,22.61139,22.88498,19.76877,21.55593,18.33229,20.75567,28.34735
24/07/2002,21.68054,22.97581,20.51165,20.14387,18.91504,20.36475,28.59908
25/07/2002,21.91277,23.31157,19.85739,20.0312,19.42466,20.49207,28.24665
26/07/2002,21.33321,22.90329,19.54663,19.89752,19.15584,20.4047,28.69432
27/07/2002,22.1956,23.39787,18.71075,20.88275,19.45603,20.82426,29.37645
28/07/2002,20.82395,22.21368,17.51373,19.61645,19.04575,19.80576,29.41683
29/07/2002,19.09419,20.68495,19.94819,18.48346,17.60562,18.91863,28.71689
30/07/2002,20.25812,22.10552,20.35483,19.41629,18.69907,20.10766,29.13912
31/07/2002,23.24646,24.48395,20.14506,21.61637,20.25643,21.85105,29.26831
01/08/2002,22.3675,23.06308,18.51904,20.94717,19.1657,20.23483,28.72931
02/08/2002,21.47365,23.21049,18.25055,19.95611,19.67465,20.68138,29.58638
03/08/2002,20.14112,21.35738,17.91327,18.91262,17.57854,18.89181,27.51099
04/08/2002,22.48208,23.68546,19.76218,21.2633,20.03456,21.19706,29.92944
05/08/2002,21.30021,22.23595,25.2757,20.23046,18.7137,19.81921,28.51663
06/08/2002,21.73179,22.95233,22.21771,20.52251,19.54531,20.46995,29.32299
07/08/2002,20.84269,22.69215,21.95058,19.41657,19.46006,20.23117,29.15124
08/08/2002,21.41571,22.90936,18.94611,20.21971,19.49428,20.469,29.28667
09/08/2002,22.05099,22.97041,18.92259,20.9023,19.14671,20.47472,28.72494
10/08/2002,20.62859,21.62639,20.25428,19.57819,18.2831,19.18748,28.66045
11/08/2002,21.69373,22.96209,22.35581,20.49411,19.59963,20.46364,29.41475
12/08/2002,20.12701,21.68043,19.67944,18.71309,18.42195,19.43343,29.13373
13/08/2002,20.76411,22.68268,16.02245,19.3139,19.44083,20.26844,28.94678
14/08/2002,20.99073,22.9053,16.34636,19.57498,19.74647,20.6852,29.7581
15/08/2002,19.86471,21.59376,18.99181,18.83403,18.5875,19.34445,29.39103
16/08/2002,19.70448,21.91943,20.04971,18.34284,19.28818,19.84475,29.43067
17/08/2002,22.07711,23.74793,18.79104,20.75666,20.30219,21.49379,29.772
18/08/2002,23.17246,24.69914,19.72831,21.86257,20.92248,22.43368,29.56297
19/08/2002,23.66618,24.78206,22.94852,21.91472,20.64778,21.97398,28.86872
20/08/2002,21.9722,23.47368,21.24596,20.62517,19.81196,21.0873,28.31924
21/08/2002,22.36077,23.52992,21.75383,20.84186,19.74458,21.02511,29.35611
22/08/2002,21.58488,23.14531,21.20241,20.29181,19.75268,20.90591,29.39781
23/08/2002,22.75267,24.2162,21.78803,21.34305,20.26083,21.72637,28.29503
24/08/2002,22.43955,24.24433,21.2217,20.80145,20.33002,21.70532,28.819
25/08/2002,23.62845,24.06767,22.99145,22.38967,19.80685,21.59921,28.82977
26/08/2002,23.51194,24.20587,23.1982,21.84695,19.96056,21.67927,27.33715
27/08/2002,24.31218,24.66954,23.67981,22.96348,19.77858,22.21755,27.38589
28/08/2002,23.84158,23.75266,23.38798,22.95013,18.99497,21.60922,27.5266
29/08/2002,20.48789,20.29732,21.22754,20.95006,17.12693,19.65849,28.21727
30/08/2002,20.7523,20.55149,18.75971,20.42444,17.06577,19.10659,27.94562
31/08/2002,22.16317,22.21546,17.51328,21.52191,18.13361,20.18456,27.83121
01/09/2002,21.74055,22.45907,14.05699,20.84527,19.07031,20.44069,27.99306
02/09/2002,21.632,22.88788,19.41896,20.82727,19.77375,21.06955,29.09141
03/09/2002,22.2821,23.24526,18.13538,20.88597,19.74994,20.82215,28.90027
04/09/2002,21.60239,22.93155,16.99732,20.37699,19.69777,20.76688,28.57522
05/09/2002,22.5327,23.70531,19.74118,21.34617,20.2403,21.49865,28.61088
06/09/2002,20.92685,22.3334,20.65954,19.78433,19.33326,20.25686,28.54067
07/09/2002,21.21302,22.58583,17.27129,20.18724,19.33612,20.22928,29.35748
08/09/2002,22.07329,23.41047,19.83957,20.82235,20.0879,21.25633,29.18349
09/09/2002,22.84224,24.04449,17.67565,21.54698,20.7349,21.72248,29.00946
10/09/2002,21.75107,23.47011,13.49405,20.62563,20.3979,21.21882,29.13106
11/09/2002,22.12427,23.58758,20.4778,20.82597,20.50779,21.09213,30.22227
12/09/2002,22.96257,24.22951,21.4912,21.81954,20.72171,21.91803,29.03506
13/09/2002,22.93426,23.49718,19.10924,21.73029,19.71241,21.16541,29.43362
14/09/2002,22.41926,22.83034,21.46708,21.55336,19.16877,20.70055,29.37978
15/09/2002,23.79843,24.59282,22.51582,22.45449,20.69948,22.05685,29.78189
16/09/2002,23.33192,24.46507,18.31395,22.01895,20.9946,22.19632,29.87151
