date,M421,M422,M142,M420,M428,M419,M040
05/05/1999,12.33646,13.49812,6.684259,11.63,10.03635,11.82535,24.7974
06/05/1999,14.09092,15.42789,10.89226,12.9057,11.55311,13.57152,25.82042
07/05/1999,12.71666,13.9789,10.39597,12.35914,10.58025,12.60853,25.66206
08/05/1999,13.6356,14.90529,10.25858,13.18214,11.42765,13.40964,25.66401
09/05/1999,12.77654,14.44537,9.931162,12.06078,11.00069,12.63703,25.30618
10/05/1999,12.31471,13.93216,6.209218,10.81488,10.73352,11.87118,25.91712
11/05/1999,12.2515,13.43568,8.848481,11.52139,9.827132,11.91748,25.01273
12/05/1999,14.57698,15.81333,9.515371,14.0482,11.79901,13.73986,26.15863
13/05/1999,14.06627,15.27051,10.80517,13.45881,11.32842,13.25257,25.57855
14/05/1999,13.02808,14.51827,11.32929,12.31868,11.0374,12.47604,25.03928
15/05/1999,14.00545,15.40168,11.13831,13.55428,11.69745,13.70129,25.2898
16/05/1999,14.10658,15.58335,9.69797,13.55694,11.46241,13.49727,25.03059
17/05/1999,13.63012,15.28031,9.961294,12.76124,11.69567,13.24043,26.12221
18/05/1999,13.7521,15.4579,10.86227,12.81114,11.88274,13.37031,26.11782
19/05/1999,14.73461,16.06485,11.76334,13.9808,12.15132,14.00196,25.77397
20/05/1999,13.48612,15.17234,10.75957,12.85403,11.2631,13.20049,25.15535
21/05/1999,13.47962,15.05573,10.47857,12.74163,11.17007,12.86953,25.20876
22/05/1999,13.31083,15.13268,8.93407,12.82055,11.56991,13.28027,25.14423
23/05/1999,14.00137,15.60872,10.28391,13.57325,11.93436,13.79502,25.5459
24/05/1999,14.12561,15.51951,9.510835,13.64471,11.89608,13.70777,24.88242
25/05/1999,12.44114,14.16164,10.77746,11.4703,10.99859,12.03206,24.8001
26/05/1999,14.35375,15.64856,8.187731,13.37312,11.70037,13.72512,24.97879
27/05/1999,14.67981,15.88824,8.360399,13.9648,11.73022,13.96417,25.61495
28/05/1999,13.8322,15.07189,10.05544,13.10359,11.31843,13.15179,24.74649
29/05/1999,14.14337,15.672,10.27854,13.35024,11.73153,13.59385,24.96119
30/05/1999,14.15693,15.71839,10.49715,13.23578,12.11066,13.58793,24.99087
31/05/1999,13.92588,15.45348,11.34432,12.97851,11.49918,13.12206,24.00981
01/06/1999,13.50824,14.21437,7.828986,13.0055,11.59133,12.81685,24.70224
02/06/1999,13.98063,14.84567,8.448228,13.71649,11.91093,13.69387,24.66003
03/06/1999,14.37227,15.16029,8.827575,14.10196,12.47539,13.81151,24.77539
04/06/1999,14.22061,14.96858,11.17582,13.58488,12.25769,13.52172,25.67269
05/06/1999,13.73477,14.50351,10.69333,13.19008,11.82491,13.12848,24.93489
06/06/1999,12.23555,13.25816,9.660334,11.93898,11.02061,12.03264,24.71072
07/06/1999,14.31213,15.2823,10.00281,13.94421,12.64657,14.02581,26.23377
08/06/1999,13.14671,14.13344,9.439475,12.82131,11.77854,13.13046,25.33233
09/06/1999,12.70751,13.41397,7.896025,12.10221,11.05949,12.21151,25.0133
10/06/1999,13.97475,14.7116,8.241728,13.73336,12.17872,13.52285,24.33035
11/06/1999,13.91504,14.69085,7.235256,13.4364,12.13663,13.42666,24.9097
12/06/1999,12.56147,13.55391,8.118324,12.29652,11.44563,12.80934,24.92651
13/06/1999,13.51688,14.24186,10.67152,13.07657,11.50498,13.00115,25.25822
14/06/1999,12.37263,13.38358,10.4023,11.91196,11.00204,12.15348,24.44244
15/06/1999,12.94416,13.75712,9.702061,12.2231,11.37027,12.51097,24.40953
16/06/1999,11.47755,12.23149,8.633704,10.57678,10.18005,11.20061,24.68634
17/06/1999,12.57553,13.07192,9.003516,12.20156,10.75051,12.20632,24.56455
18/06/1999,12.29928,13.20201,11.02394,11.98192,10.90327,12.25773,25.10489
19/06/1999,12.64941,13.42818,8.511457,12.27498,11.12407,12.49964,24.76787
20/06/1999,14.62635,14.99951,11.37422,14.32772,12.01454,13.81591,25.27252
21/06/1999,13.20312,13.77896,11.69902,12.87674,11.15238,12.59066,24.54328
22/06/1999,14.16556,14.91505,10.40271,13.76311,11.98975,13.4642,24.56056
23/06/1999,13.06709,13.41262,10.89431,12.91461,10.34926,12.13889,22.94984
24/06/1999,12.26042,12.58948,6.856191,11.834,10.15367,11.41158,24.27625
25/06/1999,12.11446,12.9129,6.735411,11.33722,10.46642,11.63038,24.31724
26/06/1999,11.62652,12.46308,10.26705,11.17017,10.37677,11.33334,24.24502
27/06/1999,12.73641,13.23377,9.568172,12.3088,10.69225,12.10062,24.89362
28/06/1999,12.71933,13.52534,8.595602,12.45609,11.05164,12.55412,24.3345
29/06/1999,10.82521,11.63829,6.983524,10.59352,9.588726,10.86892,23.06553
30/06/1999,13.33633,13.95972,11.26763,12.77282,11.21801,12.62396,24.2976
01/07/1999,12.53828,13.31774,11.0297,12.43683,10.76854,12.14494,23.86337
02/07/1999,12.49964,13.06982,8.423534,12.27472,10.32555,11.86585,23.56097
03/07/1999,12.10157,12.74512,7.514998,12.13961,10.09489,11.86338,23.53399
04/07/1999,11.97224,12.66133,9.639852,11.57021,9.998931,11.4583,22.93148
05/07/1999,11.74917,12.55123,9.466203,11.38224,10.06261,11.23612,22.84438
06/07/1999,12.8534,13.34052,9.835676,12.47606,10.16113,11.72111,23.3454
07/07/1999,11.93804,12.76178,9.599425,11.88814,9.9634,11.50991,23.04469
08/07/1999,11.70582,12.48619,8.891212,11.70706,9.818861,11.20855,22.37959
09/07/1999,12.41286,13.37695,9.934196,12.36596,10.60443,12.16497,22.86136
10/07/1999,9.183305,10.27813,4.911589,9.0153,7.960409,9.113511,22.00343
11/07/1999,9.602689,10.89302,2.468857,9.284367,8.464607,9.685184,22.3817
12/07/1999,10.5986,11.9153,8.82391,10.51029,9.789493,10.79445,23.01608
13/07/1999,12.41684,13.25424,10.71614,12.5399,10.67278,12.15983,21.83492
14/07/1999,12.86365,13.77949,10.29354,12.8128,10.83537,12.45552,22.46758
15/07/1999,12.37778,13.23139,10.23017,12.46457,10.46852,12.16095,23.1104
16/07/1999,12.81511,13.79156,10.16388,12.68095,11.06763,12.6283,23.04252
17/07/1999,13.26887,13.91041,8.980895,13.15972,10.97368,12.7649,22.74097
18/07/1999,13.58664,14.36387,9.543787,13.47056,11.40103,13.10614,23.12977
19/07/1999,12.78823,13.52305,9.722157,12.85107,10.74118,12.35179,22.3618
20/07/1999,13.08893,13.7693,7.954315,13.13648,10.68465,12.68213,22.57297
21/07/1999,12.63891,13.65846,11.32701,12.64052,10.99847,12.49242,22.73855
22/07/1999,12.84818,13.66824,8.904676,12.77427,10.77717,12.43181,22.76298
23/07/1999,11.845,12.90602,10.22733,11.61945,10.44586,11.76578,22.86885
24/07/1999,13.61366,14.37019,9.574675,13.44966,11.55575,12.9636,23.34165
25/07/1999,13.20242,14.24793,10.1692,13.2293,11.56157,13.09304,22.84183
26/07/1999,12.92597,13.99742,10.00413,12.79792,11.23114,12.82277,23.14035
27/07/1999,12.28622,13.22755,8.226918,12.26708,10.63244,12.01937,22.77332
28/07/1999,13.69856,14.54676,10.19269,13.54096,11.46375,13.31511,23.48348
29/07/1999,13.033,14.12406,9.848281,13.00089,11.18844,12.92043,23.6773
30/07/1999,10.84073,12.28207,6.60323,10.81253,9.877835,11.34754,22.82835
31/07/1999,12.94966,13.97141,10.78171,12.68482,11.12657,12.55833,23.22187
01/08/1999,13.00289,13.87617,10.31967,13.24826,11.76099,12.76693,24.51984
02/08/1999,13.66252,14.695,9.692071,13.8249,12.14807,13.75428,24.71212
03/08/1999,9.082119,10.66065,4.719525,8.927543,8.98699,9.64775,22.88409
04/08/1999,9.544628,10.88438,9.224813,9.570396,9.110202,10.13572,23.27921
05/08/1999,11.63304,12.70196,11.10704,11.99641,10.74965,12.12899,23.8231
06/08/1999,12.56734,13.38667,12.70443,12.4891,11.40992,12.54153,24.21239
07/08/1999,12.75701,13.32278,13.01782,12.8298,11.06764,12.53601,24.28175
08/08/1999,13.32549,14.10386,13.19162,13.20737,11.88094,13.03162,24.33856
09/08/1999,14.22958,14.80121,13.38918,14.45414,11.82852,13.6619,24.08063
10/08/1999,13.14026,13.70576,12.59865,13.16163,11.16745,12.46677,23.3181
11/08/1999,13.44019,14.20668,12.72012,13.64484,11.63138,13.16893,23.73813
12/08/1999,13.66995,14.09697,13.4112,13.69687,11.43055,12.96708,24.04862
13/08/1999,12.36251,12.96691,12.25414,12.4928,10.84153,11.97949,23.25463
14/08/1999,11.74275,12.4494,12.10554,11.59712,10.43415,11.4562,23.39941
15/08/1999,13.62885,14.16271,13.12293,13.66639,11.47224,12.91145,23.2895
16/08/1999,13.52571,14.11708,13.27542,13.32953,11.26032,12.68651,23.42152
17/08/1999,11.24436,12.13909,10.84932,11.33482,9.956841,11.1489,23.06785
18/08/1999,11.35426,12.41577,4.457322,11.12796,10.40132,11.25819,23.18153
19/08/1999,12.74113,13.2219,3.562219,12.23795,10.77362,11.75774,23.76515
20/08/1999,10.83714,11.65405,5.491399,10.98154,9.626201,10.84704,22.49483
21/08/1999,11.17544,11.90238,2.276306,11.04783,9.775129,11.06217,22.54791
22/08/1999,11.11414,11.48718,3.616911,10.81608,9.4204,10.64465,22.42881
23/08/1999,11.75169,12.30431,6.249646,11.73352,10.27801,11.52872,23.36625
24/08/1999,12.47748,13.27819,4.91515,12.48623,11.15294,12.38255,22.61235
25/08/1999,11.78075,12.54669,6.804254,11.82273,10.46117,11.96865,22.65793
26/08/1999,12.79965,13.50652,9.673805,12.91961,11.38848,12.65029,23.44316
27/08/1999,13.46536,14.05584,8.266092,13.28821,11.68956,12.95037,23.90032
28/08/1999,12.45524,13.07941,6.100494,12.32652,10.97785,12.11865,23.60164
29/08/1999,13.48206,14.45403,10.11932,13.21828,12.19343,13.41208,24.28424
30/08/1999,14.96643,15.57504,9.056382,14.95478,12.89315,14.39977,23.46602
31/08/1999,13.53927,14.13258,8.808566,13.45307,11.91938,13.04439,23.4923
01/09/1999,12.89534,14.38012,10.81021,12.06018,12.32826,12.70223,23.08685
02/09/1999,12.5086,13.89641,7.721424,11.57008,11.86616,12.23838,23.85262
03/09/1999,12.06937,13.5405,6.525652,11.53303,11.78836,12.32335,23.55777
04/09/1999,13.39396,14.66497,6.996709,12.47186,12.59418,13.08695,24.59867
05/09/1999,13.25698,14.62268,7.267426,12.12774,12.23186,12.8096,24.13271
06/09/1999,12.02407,13.35221,6.871635,11.46835,11.42565,12.13125,23.52657
07/09/1999,11.88054,12.88816,7.251394,11.17236,10.87967,11.62873,23.34759
08/09/1999,12.69436,13.73451,5.399963,11.70151,11.76971,12.34737,24.35253
09/09/1999,13.22596,14.37821,6.445834,12.44549,12.4196,13.27113,24.38658
10/09/1999,12.56739,13.46654,10.7216,12.25424,11.30674,12.51528,23.51632
11/09/1999,11.52492,12.60902,6.199909,10.86582,10.83131,11.42882,23.31164
12/09/1999,13.04109,14.24337,7.175811,12.56848,11.97599,13.17195,23.59458
13/09/1999,12.56271,13.69023,7.903909,11.71343,11.59723,12.47016,24.33497
14/09/1999,13.45383,14.30436,6.154492,12.96053,11.85653,13.02759,24.09
15/09/1999,12.78654,13.89817,10.79385,12.46287,11.92593,13.098,24.11081
16/09/1999,12.86906,13.7878,9.055869,12.66972,11.41931,12.68511,23.61033
17/09/1999,13.79524,14.79458,11.86736,13.10441,12.12166,13.27284,23.87947
18/09/1999,13.08635,14.10348,10.90443,12.42812,11.68328,12.34319,23.77007
19/09/1999,13.37033,14.63436,9.009565,12.50751,12.25728,12.93805,24.32614
20/09/1999,12.51481,13.7562,8.908926,11.74461,11.74118,12.30841,23.87984
21/09/1999,12.87624,14.02586,10.31404,11.97273,11.88266,12.6006,24.19398
22/09/1999,12.32017,13.65408,9.177909,11.73979,11.85644,12.3853,24.50713
23/09/1999,12.03948,13.05709,7.969183,11.20416,11.13077,11.64638,23.81851
24/09/1999,13.05191,14.01901,11.11313,12.54001,11.72197,12.87235,24.403
25/09/1999,13.24748,14.23793,10.91744,11.8951,11.89185,12.55228,25.18755
26/09/1999,13.29827,14.04335,10.32512,13.34084,11.78008,13.09744,24.57872
27/09/1999,13.11908,14.05974,10.62884,13.01869,11.96438,12.8321,24.74127
28/09/1999,12.47095,13.57638,9.764896,11.94607,11.47593,12.07528,25.17127
29/09/1999,12.17512,13.2152,10.97349,11.71796,11.04198,11.63767,24.22574
30/09/1999,11.62844,12.70116,7.744142,11.12851,10.87123,11.66641,23.80988
01/10/1999,11.74191,12.64803,6.970687,11.18569,10.95998,11.72058,23.44843
02/10/1999,11.41784,12.1594,9.312693,10.92479,10.48731,11.09615,22.92755
03/10/1999,14.37654,15.08112,10.58711,13.77986,12.64409,13.48126,24.17143
04/10/1999,13.77143,14.54062,10.70016,13.16704,11.94727,12.83322,23.9802
05/10/1999,14.27599,15.25873,9.681603,13.80178,12.80077,13.62765,24.66855
06/10/1999,12.7703,13.92651,11.83475,12.24397,11.7494,12.50723,24.01972
07/10/1999,11.64141,12.89713,5.399763,10.95432,11.44988,11.80023,23.79281
08/10/1999,12.73713,13.51336,10.4566,12.04125,11.60405,11.99528,23.94078
09/10/1999,13.44952,14.63653,8.825268,12.7853,12.45052,12.88492,24.31048
10/10/1999,13.11723,14.16016,10.88802,12.44885,12.16697,12.61623,24.18043
11/10/1999,12.47781,13.46157,5.818621,11.66965,11.61161,12.04922,24.14035
12/10/1999,12.51639,13.67868,9.71116,12.0375,11.79295,12.43619,23.84975
13/10/1999,12.43684,13.76801,10.77462,11.84793,11.9409,12.36141,24.2543
14/10/1999,12.96302,14.18841,11.61771,12.57056,12.37179,12.90352,23.99602
15/10/1999,13.34667,14.46883,6.73429,12.49396,12.21471,12.75115,24.07685
16/10/1999,11.98677,12.94504,7.416008,11.24083,11.16378,11.58128,23.58261
17/10/1999,12.45269,13.36327,5.071787,11.69873,11.72567,12.34268,24.14054
18/10/1999,14.16819,15.34563,3.419565,13.43659,13.25086,13.90396,25.2035
19/10/1999,12.55707,13.61619,6.262436,12.2197,11.86726,12.71351,23.82357
20/10/1999,13.55933,14.74681,10.27233,13.01118,12.58894,13.39969,24.37197
21/10/1999,13.38528,14.36571,11.33974,12.82347,12.36499,13.01297,23.91007
22/10/1999,12.96216,13.97897,8.558991,12.21179,11.94184,12.5797,24.30847
23/10/1999,12.62552,13.54417,11.5171,11.93479,11.65101,12.22744,24.01994
24/10/1999,13.56109,14.37201,10.65001,12.79194,12.28695,13.05151,24.27164
25/10/1999,14.05822,14.97478,8.759184,13.21636,12.75893,13.40076,24.7437
26/10/1999,13.76593,14.69245,10.03474,13.16414,12.47673,13.45547,25.10062
27/10/1999,14.5254,15.22132,11.73475,14.4328,12.72711,14.09529,24.45404
28/10/1999,14.61077,15.19416,9.803352,14.30518,12.58988,13.9462,23.98079
29/10/1999,11.55738,12.48509,4.868208,11.49021,10.53323,11.86964,23.00719
30/10/1999,13.79748,14.38702,6.03133,13.99534,12.07532,13.37854,23.4126
31/10/1999,13.41094,14.41407,6.244251,12.96861,12.20084,13.14089,23.59397
01/11/1999,14.23386,15.75386,8.410532,12.60485,13.38604,13.8145,25.04648
02/11/1999,14.34525,15.89741,8.23083,12.84121,13.93901,14.31665,25.45093
03/11/1999,15.6,16.57515,7.922464,14.73005,14.10036,15.11355,25.53355
04/11/1999,15.75824,17.17384,7.565367,14.83265,14.67161,15.63369,25.61428
05/11/1999,16.10338,17.21505,5.998949,15.28987,14.64,15.64646,25.57316
06/11/1999,16.94115,18.22941,10.47958,16.13538,15.37768,16.45464,26.28096
07/11/1999,14.98497,16.46375,10.07354,13.77897,14.39584,15.0674,25.82553
08/11/1999,17.65934,18.68989,11.20483,16.55172,15.58957,16.73245,25.68577
09/11/1999,15.74482,17.1131,7.909127,14.96536,14.64951,15.81625,24.87053
10/11/1999,16.35329,17.56382,9.249907,15.37381,14.80868,15.78294,25.33372
11/11/1999,16.90169,17.99962,8.307223,15.85914,15.08714,16.12592,25.4254
12/11/1999,14.40438,15.82596,10.24216,13.18413,13.56148,14.11052,24.9907
13/11/1999,16.75901,17.8756,5.175705,15.23038,14.9727,15.69889,25.74092
14/11/1999,17.18502,18.11983,6.132025,15.94767,15.04462,15.80187,25.8806
15/11/1999,16.74952,17.84098,9.242392,15.44475,14.97779,16.01311,26.11455
16/11/1999,17.13205,18.17009,5.090991,16.31038,15.21053,16.45152,25.98028
17/11/1999,16.62425,17.75774,5.776022,15.54817,14.84873,15.9714,25.83542
18/11/1999,16.99878,18.20558,7.43862,16.02375,15.47315,16.39445,25.69463
19/11/1999,16.81079,18.02891,9.591237,15.70989,15.25229,16.1287,26.14657
20/11/1999,15.0162,16.41055,9.406757,14.245,14.19881,14.94972,25.67836
21/11/1999,14.6589,16.1492,8.283147,13.96178,13.70831,14.63969,25.11168
22/11/1999,14.61804,15.92785,6.496308,13.88154,13.727,14.42671,24.61372
23/11/1999,14.39357,15.89064,9.104802,13.16914,13.8594,14.25228,24.85235
24/11/1999,14.40036,15.71619,10.7615,12.83258,13.36808,13.83728,25.22401
25/11/1999,15.12431,16.48062,9.154242,14.20224,14.01133,14.73288,25.68653
26/11/1999,15.21058,16.52372,8.541458,14.42531,13.98691,14.93726,25.60387
27/11/1999,15.38658,16.50854,5.266342,14.59402,13.9437,14.7132,25.25694
28/11/1999,15.23733,16.27246,11.6158,14.20293,13.51364,14.2899,24.82905
29/11/1999,16.93311,17.82799,10.23233,15.56485,14.68297,15.62598,25.45675
30/11/1999,16.20265,17.3497,10.4544,15.12371,14.62697,15.49848,25.95097
01/12/1999,13.93662,15.59661,10.9585,12.66043,11.81547,13.31234,24.43819
02/12/1999,13.53744,15.51871,11.63031,12.59548,11.94196,13.3981,24.48629
03/12/1999,13.36144,15.22363,9.212418,12.29764,11.98047,13.0817,24.55292
04/12/1999,14.14095,16.1786,11.55023,12.82026,12.6084,13.63257,25.17848
05/12/1999,14.12633,15.79032,12.46962,12.84886,12.06959,13.43305,24.5198
06/12/1999,13.66081,15.37081,12.04905,12.07793,11.91738,13.21586,24.47463
07/12/1999,15.08752,17.00348,11.6593,13.49957,13.25874,14.61852,24.71834
08/12/1999,14.82851,16.58583,8.249067,13.4483,12.73721,14.35601,24.36392
09/12/1999,13.39571,15.077,12.3328,12.36713,11.83679,12.9868,24.07287
10/12/1999,13.10332,14.92734,9.944386,11.57144,11.40255,12.44063,23.84545
11/12/1999,14.23111,16.1766,8.509583,12.73422,12.74117,13.66968,25.05317
12/12/1999,13.59451,15.34185,7.578398,11.92003,11.6795,12.79906,24.00664
13/12/1999,14.29282,16.20394,12.11651,12.54745,12.40488,13.79407,24.11576
14/12/1999,14.87131,16.64517,11.81965,13.66768,12.85524,14.22587,25.15594
15/12/1999,14.45236,16.44715,10.89078,13.06066,12.93092,14.07111,25.58088
16/12/1999,13.5271,15.45568,11.99229,12.22825,11.99547,13.26452,24.84598
17/12/1999,14.36572,16.04236,11.62348,13.10447,12.39692,13.65559,25.0132
18/12/1999,15.47922,17.01757,10.88114,14.23449,12.97424,14.56308,25.11254
19/12/1999,14.66314,16.23614,10.3957,13.24749,12.31492,13.43252,24.78493
20/12/1999,13.84604,15.57791,11.4397,12.35796,11.92717,12.96901,24.55137
21/12/1999,14.35451,16.02453,11.54939,13.18376,12.38076,13.74778,25.5119
22/12/1999,12.98906,14.79207,11.23927,12.0648,11.55805,12.68921,24.37365
23/12/1999,11.28484,13.51106,11.03972,10.10428,10.99278,11.7829,24.61886
24/12/1999,14.34966,16.13769,11.73054,13.1637,12.64126,13.93024,25.01993
25/12/1999,12.06803,14.56058,9.134129,10.26929,11.75632,12.42025,24.38682
26/12/1999,12.08048,14.50865,10.04184,10.45938,11.23656,12.09359,24.28897
27/12/1999,14.32959,16.02527,10.07203,13.3084,12.20117,13.81262,25.60896
28/12/1999,13.90375,15.57761,10.49661,12.84746,12.11903,13.30249,25.65227
29/12/1999,13.97976,15.50825,11.07637,12.93566,11.85298,13.25516,25.61651
30/12/1999,12.03818,14.7156,10.04679,10.79615,11.55253,12.4445,24.86846
31/12/1999,13.86126,15.59922,12.11324,12.32145,11.8639,12.97476,25.25451
01/01/2000,15.40837,17.54848,10.9685,14.0513,13.53483,15.17044,27.82612
02/01/2000,14.76933,17.21351,7.981106,13.52472,13.36881,15.0327,26.75559
03/01/2000,14.01063,16.2705,11.46473,12.59747,12.57267,13.81278,26.50493
04/01/2000,16.08463,17.36556,9.954027,15.16149,12.83045,15.17339,26.60916
05/01/2000,14.66996,16.33028,10.17431,13.71852,12.3232,14.03818,27.0094
06/01/2000,12.55779,14.33705,10.05111,11.44106,10.66015,12.14367,25.80472
07/01/2000,14.033,15.75422,4.167231,13.33391,12.0001,13.74048,26.50115
08/01/2000,14.57275,16.31102,4.617611,13.51762,12.42328,13.93142,26.79216
09/01/2000,14.90692,17.03289,4.307688,13.7318,13.25271,14.55917,27.46689
10/01/2000,15.85469,17.58427,9.675835,14.76888,13.55412,15.2136,27.11318
11/01/2000,14.34563,16.09296,6.954948,13.34421,12.16929,13.80977,25.61704
12/01/2000,15.54531,17.36906,6.286943,14.55577,13.23722,14.9852,26.84195
13/01/2000,16.16979,18.05465,8.621323,14.93229,13.94203,15.41363,27.25271
14/01/2000,15.67958,17.50174,9.629303,14.14023,13.42316,14.63024,27.22075
15/01/2000,15.31468,16.88909,9.454949,14.03825,12.99423,14.44261,26.53064
16/01/2000,14.77858,16.55568,9.137004,13.86558,12.54351,14.14656,26.81667
17/01/2000,14.76749,16.37753,7.824385,13.88721,12.38046,13.83227,26.66687
18/01/2000,15.41346,17.18784,10.16017,13.91707,12.81746,14.0874,27.09039
19/01/2000,14.67582,16.44204,8.418356,13.1395,12.45425,13.59986,26.63999
20/01/2000,15.73531,17.67265,11.39841,14.10993,13.46401,14.58889,26.73995
21/01/2000,14.72782,16.87688,11.93194,13.38602,12.96086,14.20718,26.96766
22/01/2000,15.93655,17.65469,8.859773,14.44754,13.32592,14.83107,26.64117
23/01/2000,15.341,17.13158,12.1208,13.70006,13.27904,14.22859,26.66392
24/01/2000,15.14219,16.86159,10.07265,13.68149,13.20903,14.28261,26.97643
25/01/2000,16.23199,17.97472,10.93461,15.0468,13.96031,15.5551,27.74575
26/01/2000,15.55741,17.19242,10.83048,13.97044,13.37917,14.58912,27.301
27/01/2000,16.16714,17.85498,9.706803,14.7563,13.66674,15.26748,27.57524
28/01/2000,15.52381,17.35523,10.76447,14.10054,13.27179,14.75386,26.90706
29/01/2000,15.58014,17.15225,11.5018,14.46984,13.00765,14.44817,27.06384
30/01/2000,15.18098,16.85383,10.51561,14.14294,12.89355,14.33705,27.40188
31/01/2000,15.2421,17.03667,10.82979,14.0377,13.09358,14.52856,27.47323
01/02/2000,14.31599,16.19253,9.023638,12.93313,12.31574,13.5759,26.55852
02/02/2000,13.88579,15.88627,10.95866,12.33805,11.83086,13.04954,26.16711
03/02/2000,13.54293,15.41663,7.439618,11.80406,11.60534,12.75207,26.27082
04/02/2000,13.76563,15.60035,7.178336,12.5089,11.79249,13.46588,26.06373
05/02/2000,14.50186,16.19101,10.16466,13.082,12.16938,13.62155,26.86099
06/02/2000,13.819,15.38423,9.868751,12.61147,11.55645,12.79615,26.48494
07/02/2000,13.30868,15.04121,9.78147,11.9733,11.32128,12.36497,25.3462
08/02/2000,14.47153,16.32299,8.776262,12.83044,12.4963,13.56164,27.18877
09/02/2000,13.8889,15.8843,7.952202,11.79292,12.13471,13.2424,27.06591
10/02/2000,13.64369,15.10771,7.210766,12.35832,11.50749,13.20122,26.46908
11/02/2000,13.86592,15.43386,9.486445,12.70845,11.65294,13.228,26.35832
12/02/2000,14.91522,16.64113,11.24121,13.23583,12.54364,13.9252,27.36515
13/02/2000,15.32198,16.81686,10.15737,14.13391,12.59034,14.56104,26.95738
14/02/2000,14.6058,16.47246,7.093972,13.59832,12.54956,14.13106,26.16931
15/02/2000,13.90218,15.71564,11.48906,12.61667,11.79473,13.24754,25.98668
16/02/2000,14.49179,16.26877,10.96771,13.40279,12.07747,13.86526,26.19181
17/02/2000,13.67002,15.4034,10.96621,12.7212,11.46191,13.18266,26.43383
18/02/2000,13.88151,15.4549,10.93176,12.73047,11.33437,12.99902,25.75446
19/02/2000,14.08274,15.54625,10.47129,13.05662,11.75406,13.19127,25.87499
20/02/2000,14.32031,15.98372,9.954192,12.95987,11.92189,13.34141,26.85695
21/02/2000,12.5752,14.36669,11.61434,11.28844,11.10371,12.36421,25.85775
22/02/2000,13.11999,14.79119,10.10678,12.35583,11.09197,12.64297,26.38522
23/02/2000,14.25945,15.98016,9.354355,13.09361,11.85931,13.53277,26.81599
24/02/2000,14.37538,16.10714,10.75916,13.14333,11.90644,13.50503,26.63727
25/02/2000,13.92864,15.59616,11.14658,12.85295,11.70872,13.47853,26.63481
26/02/2000,14.54165,16.09906,11.35496,13.67047,12.30246,13.72368,26.89557
27/02/2000,14.22613,15.86371,10.8011,13.24694,12.19925,13.73974,27.2063
28/02/2000,12.7797,14.65722,11.70968,11.70918,11.2603,12.53497,26.1575
29/02/2000,14.51277,16.24197,10.90024,13.60265,12.33952,13.99041,26.51696
01/03/2000,13.41359,15.14138,10.97862,12.00215,10.88522,12.26971,26.82742
02/03/2000,14.55036,16.39983,9.445333,12.83867,11.95433,13.36291,26.25258
03/03/2000,14.68642,16.2439,11.21937,13.21196,11.66777,13.4784,26.90448
04/03/2000,14.68893,16.04505,11.71842,13.12365,11.42026,13.09184,26.40741
05/03/2000,13.81757,15.1937,12.17222,12.73018,10.61413,12.64312,25.63085
06/03/2000,13.00717,14.9798,10.75977,11.64539,10.82113,12.41269,26.71046
07/03/2000,14.17407,15.70258,11.75885,12.82637,10.98701,12.9394,26.29273
08/03/2000,13.75561,15.26009,11.87149,12.57638,10.91332,12.78506,26.68897
09/03/2000,13.66515,15.29358,11.05471,12.68471,10.99808,12.85504,26.58263
10/03/2000,12.78539,14.57232,11.74196,11.60941,10.52882,12.33755,26.4111
11/03/2000,12.33843,14.11506,11.35044,11.59397,10.38232,12.2204,25.77292
12/03/2000,14.0009,15.59877,10.19822,12.98274,11.39287,13.28378,26.81774
13/03/2000,14.91419,16.62465,11.67337,13.64645,12.07817,13.97975,26.62782
14/03/2000,12.25236,13.91453,11.30474,10.92862,9.983319,11.80488,25.60678
15/03/2000,13.51924,15.14446,12.27591,12.30336,11.2683,12.69962,26.60252
16/03/2000,13.79074,15.30725,11.90338,12.50971,11.06166,12.75653,25.97164
17/03/2000,14.04781,15.6617,12.16456,12.39507,11.15401,13.09736,26.28907
18/03/2000,12.95066,14.67357,12.7946,11.71824,10.71512,12.39052,25.84797
19/03/2000,14.69226,16.21899,11.14043,13.69372,11.81742,13.69198,26.84295
20/03/2000,12.32296,13.90646,11.07262,11.19128,10.08498,11.80075,25.33252
21/03/2000,14.49335,16.22475,10.11623,13.24606,11.68147,13.51071,26.59823
22/03/2000,13.79952,15.3573,10.24325,12.35166,11.03291,12.7767,25.6476
23/03/2000,14.3647,16.32932,6.485591,12.91715,11.85257,13.68799,26.29469
24/03/2000,12.46948,14.12254,11.75552,11.19237,10.21284,11.90165,24.89003
25/03/2000,14.54413,16.12507,10.85832,13.35228,11.73558,13.46095,27.11002
26/03/2000,13.26317,15.03222,12.23026,12.04061,10.94455,12.27391,26.14768
27/03/2000,12.42506,14.58109,9.856646,10.51728,10.66047,12.00874,25.58925
28/03/2000,12.3827,14.34314,7.829481,11.11274,10.3567,12.11537,25.27984
29/03/2000,12.89401,14.71578,10.49035,11.55711,10.92594,12.06127,26.14468
30/03/2000,13.85779,15.68462,9.30751,12.78133,11.43681,13.03579,26.69944
31/03/2000,12.34084,13.89875,8.222428,11.26119,10.10658,11.7758,24.84492
01/04/2000,14.11238,15.78397,7.39272,13.12073,11.44797,13.31303,26.12636
